cveproducto|ExistenciaMatriz|ExistenciaExpendio|VentaTotal|1|2|3|4|5|6|7|8|9|10|11|12|Producto|
CABLEAWG14NEGRO|65.00|23.00|13.00|0.00|10.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CABLEAWG14ROJO|165.50|23.00|46.00|0.00|37.00|9.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CABLEAWG16AMA|49.50|20.00|18.50|0.00|5.50|11.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CABLEAWG16NEGRO|0.00|18.00|20.50|0.00|14.00|6.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CABLEAWG16ROJO|0.00|3.50|35.50|0.00|26.00|9.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CABLEAWG18AMA|49.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CABLEAWG18AZUL|48.00|0.00|1.00|0.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CABLEDUPLEX18|28.00|0.00|52.00|40.00|9.00|3.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CABLEPOT18|187.50|43.00|63.00|5.00|39.00|19.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CABLERCA-3|0.00|0.00|1.00|0.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CABLEUSB-ARDUINO|(null)|0.00|2.00|0.00|0.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CABLEUTP|1165.00|260.00|483.00|168.00|209.00|106.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CAIMANEGRO|77.00|3.00|9.00|0.00|7.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CAIMANGDENE|420.00|0.00|3.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CAIMANGDERO|347.00|0.00|3.00|2.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CAIMAROJO|25.00|7.00|4.00|0.00|2.00|2.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
CAJAPRETUL13|17.00|1.00|2.00|1.00|1.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|
